Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_03_2_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_03_2_YN_no 	*[Albedo] : T_Castle_Build_03_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_03_2_YN_Toneup.uasset, *[Mask] : T_Castle_Build_01_YN_me 	*[Normal] : T_Castle_Build_03_2_YN_no 	*[Albedo] : T_Castle_Build_03_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_04_YN.uasset, *[Mask] : T_Castle_Build_01_YN_me 	*[Normal] : T_Castle_Build_04_YN_no 	*[Albedo] : T_Castle_Build_04_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_05_1_YN.uasset, *[Normal] : T_Castle_Build_05_1_YN_no 	*[Albedo] : T_Castle_Build_05_1_YN_dn 	*[Mask] : T_Castle_Build_05_1_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_05_2_YN.uasset, *[Mask] : T_Castle_Build_01_YN_me 	*[Normal] : T_Castle_Build_05_2_YN_no 	*[Albedo] : T_Castle_Build_05_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_05_2_YN_VertexLit.uasset, *[Mask] : T_Castle_Build_01_YN_me 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Castle_Build_05_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_05_3_YN.uasset, *[Mask] : T_Castle_Build_01_YN_me 	*[Normal] : T_Castle_Build_05_3_YN_no 	*[Albedo] : T_Castle_Build_05_3_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_05_3_YN_VertexLit.uasset, *[Albedo] : T_Castle_Build_05_3_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_06_Shadow.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Leaf_Shadow_D 	*[Mask] : T_Castle_Build_06_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_06_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_06_YN_no 	*[Albedo] : T_Castle_Build_06_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_07_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_07_YN_no 	*[Albedo] : T_Castle_Build_07_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_08_1_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_08_1_YN_no 	*[Albedo] : T_Castle_Build_08_1_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_08_2_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_08_2_YN_no 	*[Albedo] : T_Castle_Build_08_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_09_1_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_09_1_YN_no 	*[Albedo] : T_Castle_Build_09_1_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_09_2_YN.uasset, *[Mask] : T_Castle_Build_01_YN_me 	*[Normal] : T_Castle_Build_09_2_YN_no 	*[Albedo] : T_Castle_Build_09_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_10_YN.uasset, *[Albedo] : T_Castle_Build_10_YN_dn 	*[GI Texture] : T_Castle_Build_10_YN_GI 	*[Normal] : T_Castle_Build_10_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_11_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_11_YN_no 	*[Albedo] : T_Castle_Build_11_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_12_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_12_YN_no 	*[Albedo] : T_Castle_Build_12_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_12_YN2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_12_YN_no 	*[Albedo] : T_Castle_Build_12_YN_dn2 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_12_YN_VertexLit.uasset, *[Albedo] : T_Castle_Build_12_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_13_1_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_13_1_YN_no 	*[Albedo] : T_Castle_Build_13_1_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Build_13_2_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Build_13_2_YN_no 	*[Albedo] : T_Castle_Build_13_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_FloorCircle_01_YN.uasset, *[Albedo] : T_Castle_FloorCircle_01_YN_dn 	*[GI Texture] : T_F05_1_Landscape_GI 	*[Normal] : T_Castle_FloorCircle_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_FloorCircle_01_YN_1.uasset, *[Albedo] : T_Castle_FloorCircle_01_YN_dn 	*[GI Texture] : T_Castle_FloorCircle_01_1_YN_GI 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_FloorCircle_01_YN_2.uasset, *[Albedo] : T_Castle_FloorCircle_01_YN_dn 	*[GI Texture] : T_F05_1_Castle_FloorCircle_01_2_YN_GI 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_FloorCircle_02_2_YN.uasset, *[Albedo] : T_Castle_FloorCircle_02_YN_dn 	*[GI Texture] : T_Castle_FloorCircle_02_YN_GI 	*[Normal] : T_Castle_FloorCircle_02_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_FloorCircle_02_YN.uasset, *[Albedo] : T_Castle_FloorCircle_02_YN_dn 	*[GI Texture] : T_F05_1_Landscape_GI 	*[Normal] : T_Castle_FloorCircle_02_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_CY.uasset, *[Albedo] : T_Castle_Handrail_01_YN_dn 	*[GI Texture] : T_Castle_Handrail_01_CY_AO 	*[Normal] : T_Castle_Handrail_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_YN.uasset, *[Normal] : T_Castle_Handrail_01_YN_no 	*[Albedo] : T_Castle_Handrail_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_YN_dark.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Handrail_01_YN_no 	*[Albedo] : T_Castle_Handrail_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_YN_dark1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Handrail_01_YN_no 	*[Albedo] : T_Castle_Handrail_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_YN_dark2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Handrail_01_YN_no 	*[Albedo] : T_Castle_Handrail_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_YN_dark_VertexLit.uasset, *[Albedo] : T_Castle_Handrail_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Handrail_01_YN_GB.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Handrail_01_YN_no 	*[Albedo] : T_Castle_Handrail_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Obj_01_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Obj_01_YN_no 	*[Albedo] : T_Castle_Obj_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Obj_02_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Obj_02_YN_no 	*[Albedo] : T_Castle_Obj_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Obj_03_CY.uasset, *[Normal] : T_Castle_Obj_03_YN_no 	*[Albedo] : T_Castle_Obj_03_YN_dn 	*[Mask] : T_Castle_Obj_03_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Obj_03_YN.uasset, *[Normal] : T_Castle_Obj_03_YN_no 	*[Albedo] : T_Castle_Obj_03_YN_dn 	*[Mask] : T_Castle_Obj_03_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Obj_03_YN_chair_dark.uasset, *[Normal] : T_Castle_Obj_03_YN_no 	*[Albedo] : T_Castle_Obj_03_YN_dn 	*[Mask] : T_Castle_Obj_03_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Obj_03_YN_chair_NO_ME.uasset, *[Normal] : T_Castle_Obj_03_YN_no 	*[Albedo] : T_Castle_Obj_03_YN_dn 	*[Mask] : mask_0_1_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_ShopObj_01_1_YN.uasset, *[Normal] : T_Castle_ShopObj_01_1_YN_no 	*[Albedo] : T_Castle_ShopObj_01_1_YN_dn 	*[Mask] : T_Castle_ShopObj_01_1_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_ShopObj_01_2_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_ShopObj_01_2_YN_no 	*[Albedo] : T_Castle_ShopObj_01_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_ShopObj_02_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_ShopObj_02_YN_no 	*[Albedo] : T_Castle_ShopObj_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_ShopObj_03_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_ShopObj_03_YN_no 	*[Albedo] : T_Castle_ShopObj_03_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_01_CY.uasset, *[Albedo] : T_Castle_Stair_01_YN_dn 	*[GI Texture] : T_Castle_Handrail_01_CY_AO 	*[Normal] : T_Castle_Stair_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_01_YN.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_01_YN_no 	*[Albedo] : T_Castle_Stair_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_01_YN_Dark.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_01_YN_no 	*[Albedo] : T_Castle_Stair_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_01_YN_Dark2.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_01_YN_no 	*[Albedo] : T_Castle_Stair_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_01_YN_GB.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_01_YN_no 	*[Albedo] : T_Castle_Stair_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_02_YN.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_02_YN_no 	*[Albedo] : T_Castle_Stair_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_02_YN_1.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_02_YN_no 	*[Albedo] : T_Castle_Stair_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_02_YN_dark.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_02_YN_no 	*[Albedo] : T_Castle_Stair_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Stair_02_YN_GB.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_Castle_Stair_02_YN_no 	*[Albedo] : T_Castle_Stair_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_1_YN.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_1_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_2_YN.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_2_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_3_YN.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_3_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_4_YN.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_4_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_5_YN.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_5_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_CY.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_3_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_CY1.uasset, *[Albedo] : T_Castle_Terrace_01_YN_dn 	*[GI Texture] : T_Castle_Terrace_01_3_YN 	*[Normal] : T_Castle_Terrace_01_YN_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_01_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Castle_Terrace_01_YN_no 	*[Albedo] : T_Castle_Terrace_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Terrace_02_YN.uasset, *[Mask] : T_Castle_Obj_03_YN_me 	*[Normal] : T_Castle_Terrace_02_YN_no 	*[Albedo] : T_Castle_Terrace_02_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_01_1_YN.uasset, *[Mask] : T_Castle_Obj_03_YN_me 	*[Normal] : T_Castle_Tree_01_1_YN_no 	*[Albedo] : T_Castle_Tree_01_1_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_01_2_YN.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Castle_Tree_01_2_YN_dn 	*[Mask] : T_Castle_Tree_01_2_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_02_1_YN.uasset, *[Mask] : T_Castle_Obj_03_YN_me 	*[Normal] : T_Castle_Tree_02_1_YN_no 	*[Albedo] : T_Castle_Tree_02_1_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_02_1_YN_Dark.uasset, *[Mask] : T_Castle_Obj_03_YN_me 	*[Normal] : T_Castle_Tree_02_1_YN_no 	*[Albedo] : T_Castle_Tree_02_1_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_02_2_YN.uasset, *[Mask] : T_Castle_Obj_03_YN_me 	*[Normal] : T_Castle_Tree_02_2_YN_no 	*[Albedo] : T_Castle_Tree_02_2_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_02_3_YN.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Castle_Tree_02_3_YN_dn 	*[Mask] : T_Castle_Tree_02_3_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_02_3_YN2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Castle_Tree_02_3_YN_dn 	*[Mask] : T_Castle_Tree_02_3_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Castle_Tree_02_3_YN3.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Castle_Tree_02_3_YN_dn 	*[Mask] : T_Castle_Tree_02_3_YN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_cm_TownDock_a.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : T_cm_TownDock_a_dn 	*[Normal] : T_cm_TownDock_a_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_Compagna_Object_OutPillar.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Compagna_Object_OutPillar_N 	*[Albedo] : T_Compagna_Object_OutPillar_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_16_CYN_dn.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_CP_Castle_BD_16_CYN_no 	*[Albedo] : T_CP_Castle_BD_16_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_16_CYN_dn2.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_CP_Castle_BD_16_CYN_no 	*[Albedo] : T_CP_Castle_BD_16_CYN_dn2 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_16_CYN_dn_Dark.uasset, *[Mask] : T_MERGED_LV_AncientTower_Object_Pottery02_SM_NWCVCT_667_me 	*[Normal] : T_CP_Castle_BD_16_CYN_no 	*[Albedo] : T_CP_Castle_BD_16_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_18_CYN_dark.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_CP_Castle_BD_18_CYN_no 	*[Albedo] : T_CP_Castle_BD_18_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_18_CYN_dn.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_CP_Castle_BD_18_CYN_no 	*[Albedo] : T_CP_Castle_BD_18_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_18_CYN_dn_VertexLit.uasset, *[Albedo] : T_CP_Castle_BD_18_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_BD_18_CY_dn.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_CP_Castle_BD_18_CYN_no 	*[Albedo] : T_CP_Castle_BD_18_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Bridge_02_1_CYN_ao.uasset, *[Normal] : T_CP_Castle_Bridge_02_1_CYN_no 	*[Albedo] : T_CP_Castle_Bridge_02_1_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Bridge_02_1_CYN_dark.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_CP_Castle_Bridge_02_1_CYN_no 	*[Albedo] : T_CP_Castle_Bridge_02_1_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Bridge_02_1_CYN_dn.uasset, *[Normal] : T_CP_Castle_Bridge_02_1_CYN_no 	*[Albedo] : T_CP_Castle_Bridge_02_1_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Bridge_02_3_CYN_dn.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_CP_Castle_Bridge_02_3_CYN_no 	*[Albedo] : T_CP_Castle_Bridge_02_3_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Bridge_02_3_up_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_CP_Castle_Bridge_02_3_up_no 	*[Albedo] : T_CP_Castle_Bridge_02_3_up_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Bridge_03_CYN.uasset, *[Mask] : T_CP_Castle_OB_02_CYN_ME 	*[Normal] : T_CP_Castle_Bridge_03_CYN_N 	*[Albedo] : T_CP_Castle_Bridge_03_CYN_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_01_CYN.uasset, *[Normal] : T_CP_Castle_Gate_01_CYN_no 	*[Albedo] : T_CP_Castle_Gate_01_CYN_dn 	*[Mask] : T_CP_Castle_Gate_01_CYN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_01_CYN1.uasset, *[Normal] : T_CP_Castle_Gate_01_CYN_no 	*[Albedo] : T_CP_Castle_Gate_01_CYN_dn 	*[Mask] : T_CP_Castle_Gate_01_CYN_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_02_CYN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_CP_Castle_Gate_02_CYN_no 	*[Albedo] : T_CP_Castle_Gate_02_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_02_CYN1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_CP_Castle_Gate_02_CYN_no 	*[Albedo] : T_CP_Castle_Gate_02_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_02_CYN_dark.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_CP_Castle_Gate_02_CYN_no 	*[Albedo] : T_CP_Castle_Gate_02_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_02_CYN_dn.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_CP_Castle_Gate_02_CYN_no 	*[Albedo] : T_CP_Castle_Gate_02_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_Gate_02_CYN_GB.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_CP_Castle_Gate_02_CYN_no 	*[Albedo] : T_CP_Castle_Gate_02_CYN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Town/Material/M_CP_Castle_OB_01_CY_1_dn.uasset, *[Normal] : T_CP_Castle_OB_01_CY_1_no 	*[Albedo] : T_CP_Castle_OB_01_CY_1_dn 	*[Mask] : T_CP_Castle_OB_01_CY_1_dn 	
