Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Stone/Materials/M_Scree_003.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Scree_01_N 	*[Albedo] : T_Scree_01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Stone/Materials/M_Scree_004.uasset, *[Mask] : mask_0_1_1 	*[Albedo 2] : F_06_ter_B_02_D 	*[Albedo] : T_Scree_01_D 	*[Normal 2] : F_06_ter_B_02_normal 	*[Normal] : T_Scree_01_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Stone/Materials/M_SpringRock_01.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_SpringRock_01_no 	*[Albedo] : T_SpringRock_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Stone/Materials/M_TurtleLake_Camp_LizardmanCave01_SM_EYE_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_TurtleLake_Camp_LizardmanCave01_SM_EYE_no 	*[Albedo] : T_TurtleLake_Camp_LizardmanCave01_SM_EYE_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Stone/Materials/M_TurtleLake_Camp_LizardmanCave01_SM_EYE_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_TurtleLake_Camp_LizardmanCave01_SM_EYE_no 	*[Albedo] : T_TurtleLake_Camp_LizardmanCave01_SM_EYE_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Stone/Materials/M_TurtleLake_Camp_LizardmanCave01_SM_EYE_Vertex.uasset, *[Mask] : mask_0_1_1 	*[Albedo 2] : T_Raid04_RockTile01_D 	*[Albedo] : T_TurtleLake_Camp_LizardmanCave01_SM_EYE_dn 	*[Normal 2] : T_Raid04_RockTile01_N 	*[Normal] : T_TurtleLake_Camp_LizardmanCave01_SM_EYE_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/LV_M5_Port_sailboat01_MI_NWCN.uasset, *[Mask] : mask_1_1_1 	*[Albedo] : LV_M5_Port_SailBoat01_D_NWCN 	*[Normal] : LV_M5_Port_sailboat01A_N_NWCN 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_cm_TownBriack_a.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_TownBriack_a_no 	*[Albedo] : T_cm_TownBriack_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_cm_TownBriack_a1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_TownBriack_a_no 	*[Albedo] : T_cm_TownBriack_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_cm_TownBriack_a2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_TownBriack_a_no 	*[Albedo] : T_cm_TownBriack_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_cm_TownBriack_a3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_cm_TownBriack_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_cm_TownBriack_a_WS.uasset, *[weather Tex] : weather_m 	*[Normal] : T_cm_TownBriack_a_no 	*[Albedo] : T_cm_TownBriack_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_cm_TownBriack_Gb.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_TownBriack_a_no 	*[Albedo] : T_cm_TownBriack_a_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_CP_Castle_OB_01_CY_1_dn.uasset, *[Normal] : T_CP_Castle_OB_01_CY_1_no 	*[Albedo] : T_CP_Castle_OB_01_CY_1_dn 	*[Mask] : T_CP_Castle_OB_01_CY_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_CP_Castle_OB_01_CY_dn.uasset, *[Normal] : T_CP_Castle_OB_01_CY_no 	*[Albedo] : T_CP_Castle_OB_01_CY_dn 	*[Mask] : T_CP_Castle_OB_01_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_CP_Castle_OB_02_CYN.uasset, *[Normal] : T_CP_Castle_OB_02_CYN_N 	*[Albedo] : T_CP_Castle_OB_02_CYN_D 	*[Mask] : T_CP_Castle_OB_02_CYN_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_CP_Castle_OB_04_CYN.uasset, *[Mask] : T_CP_Castle_OB_02_CYN_ME 	*[Normal] : T_CP_Castle_OB_04_CYN_N 	*[Albedo] : T_CP_Castle_OB_04_CYN_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Lamp_01_dn.uasset, *[Normal] : T_Lamp_01_no 	*[Albedo] : T_Lamp_01_dn 	*[Mask] : T_Lamp_01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Manhole_01.uasset, *[Normal] : T_Manhole_01_no 	*[Albedo] : T_Manhole_01_dn 	*[Mask] : T_Manhole_01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Manhole_02.uasset, *[Mask] : T_Manhole_01_ME 	*[Normal] : T_Manhole_01_no 	*[Albedo] : T_Manhole_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Spechia_Object_LampRope01_SM_dn.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_Spechia_Object_LampRope01_SM_no 	*[Albedo] : T_Spechia_Object_LampRope01_SM_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Woodchair_01.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_Woodchair0_no 	*[Albedo] : T_Woodchair0_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Woodchair_01_1.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_Woodchair0_no 	*[Albedo] : T_Woodchair0_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Wood_Desk_01.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_Wood_Desk_01_no 	*[Albedo] : T_Wood_Desk_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Town/Materials/M_Wood_Desk_01_1.uasset, *[Mask] : T_MERGED_LV_Cornus_Object_Carpet01_SM_LYW2_me 	*[Normal] : T_Wood_Desk_01_no 	*[Albedo] : T_Wood_Desk_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_BranForest_Tree_PineLeaf01_MP_KYH.uasset, *[Mask] : LV_BranForest_Tree_PineLeaf01_C_NWCNIK 	*[Albedo] : T_BranForest_Tree_PineLeaf01_D_LHS 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_BranForest_Tree_PineLeaf01_MP_KYH1.uasset, *[Mask] : LV_BranForest_Tree_PineLeaf01_C_NWCNIK 	*[Albedo] : T_BranForest_Tree_PineLeaf01_D_LHS 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_BranForest_Tree_PineLeaf01_WS.uasset, *[Mask] : LV_BranForest_Tree_PineLeaf01_C_NWCNIK 	*[Albedo] : T_BranForest_Tree_PineLeaf01_D_WS 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_BranForest_Tree_PineTrunk01_MP_KYH.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_BranForest_Tree_PineTrunk01_N_NWCNIK 	*[Albedo] : LV_BranForest_Tree_PineTrunk01_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_BranForest_Tree_PineTrunk01_MP_KYH2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_BranForest_Tree_PineTrunk01_N_NWCNIK 	*[Albedo] : LV_BranForest_Tree_PineTrunk01_D_WS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Bark_MP_SMK.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Campagna_Tree_BT08_N 	*[Albedo] : T_Campagna_Tree_BT08_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Bark_MP_SMK1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Campagna_Tree_BT08_N 	*[Albedo] : T_Campagna_Tree_BT08_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Leaf_MP_SMK.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Campagna_Tree_BT08Leaf_D_NWCNIK 	*[Mask] : LV_Campagna_Tree_BT08Leaf_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Leaf_MP_SMK1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Campagna_Tree_BT08Leaf_D_NWCNIK 	*[Mask] : LV_Campagna_Tree_BT08Leaf_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Leaf_MP_SMK2.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Campagna_Tree_BT08Leaf_D_NWCNIK 	*[Mask] : LV_Campagna_Tree_BT08Leaf_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Leaf_MP_SMK3.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Campagna_Tree_BT08Leaf_D_NWCNIK 	*[Mask] : LV_Campagna_Tree_BT08Leaf_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Leaf_MP_SMK4.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Campagna_Tree_BT08Leaf_D_NWCNIK 	*[Mask] : LV_Campagna_Tree_BT08Leaf_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Campagna_Tree_BT08Leaf_MP_SMK5.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Campagna_Tree_BT08Leaf_D_NWCNIK 	*[Mask] : LV_Campagna_Tree_BT08Leaf_C_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Common_Tree_A_Twistwood_MAT_KSS.uasset, *[Mask] : T_AncientTower_Object_BigHanger03_LHS_me 	*[Normal] : LV_Common_Tree_A_Twistwood_N_KSS 	*[Albedo] : LV_Common_Tree_A_Twistwood_D_KSS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Common_Tree_A_Twistwood_MAT_KSS1.uasset, *[Mask] : T_AncientTower_Object_BigHanger03_LHS_me 	*[Normal] : LV_Common_Tree_A_Twistwood_N_KSS 	*[Albedo] : LV_Common_Tree_A_Twistwood_D_KSS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Cornus_HarbatyVillage_Ruin_Treeburns_MI_JJH.uasset, *[Mask] : mask_0_1_1 	*[Normal] : B2_CN_HarvartyVillage_Ruin_Burntrees_N_JJH 	*[Albedo] : B2_CN_HarvartyVillage_Ruin_Burntrees_D_JJH 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Cornus_HarbatyVillage_Ruin_Treeburns_MI_JJH1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : B2_CN_HarvartyVillage_Ruin_Burntrees_N_JJH 	*[Albedo] : B2_CN_HarvartyVillage_Ruin_Burntrees_D_JJH 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Cornus_HarbatyVillage_Ruin_Treeburns_MI_JJH_vc.uasset, *[Albedo] : B2_CN_HarvartyVillage_Ruin_Burntrees_D_JJH 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_DeadForest_Tree_DeadForestTree_MP_KYH.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_DeadForest_Tree_DeadForestTree_D_CMJ 	*[Mask] : LV_DeadForest_Tree_DeadForestTree_C_CMJ 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_DeadForest_Tree_DeadForestTree_MP_KYH1.uasset, *[Mask] : LV_DeadForest_Tree_DeadForestTree_C_CMJ 	*[Albedo] : LV_DeadForest_Tree_DeadForestTree_D_CMJ 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_DeadForest_Tree_FirTreeLeaf02_MP_LBR.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_DeadForest_Tree_FirTreeLeaf02_D_JYI 	*[Mask] : LV_DeadForest_Tree_FirTreeLeaf_CH_JYI 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_DeadForest_Tree_FirTreeLeaf02_MP_WS.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_DeadForest_Tree_FirTreeLeaf02_D_JYI 	*[Mask] : LV_DeadForest_Tree_FirTreeLeaf_CH_JYI 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_DeadForest_Tree_FirTreeLeaf02_MP_WS1.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_DeadForest_Tree_FirTreeLeaf02_D_JYI 	*[Mask] : LV_DeadForest_Tree_FirTreeLeaf_CH_JYI 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Rusticar_Tree_Swamp02Bark_MP_PYO.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Rusticar_Tree_Swamp02Bark_N_NWCSTE 	*[Albedo] : LV_Rusticar_Tree_Swamp02Bark_D_NWCSTE 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Saltus_Rock_BareLeaf_MI_NWCTOY.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Saltus_Tree_SwampTree01Leaf_D_NWCSTE 	*[Mask] : LV_Saltus_Tree_SwampTree01Leaf_C_NWCSTE 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Saltus_Tree_BareTree_MI_NWCTOY.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Saltus_Tree_SwampTree01Trunk_N_NWCSTE 	*[Albedo] : LV_Saltus_Tree_SwampTree01Trunk_D_NWCSTE 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Terny_Tree_DeadTree01_Leaf01_MI_LOY.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Terny_Tree_DeadTree01Leaf01_D_EVA 	*[Mask] : LV_Terny_Tree_DeadTree01Leaf01_M_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Terny_Tree_DeadTree01_Leaf01_MI_LOY1.uasset, *[Mask] : LV_Terny_Tree_DeadTree01Leaf01_M_LHS 	*[Albedo] : LV_Terny_Tree_DeadTree01Leaf01_D_EVA 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Terny_Tree_DeadTree01_Leaf01_MI_LOY2.uasset, *[Mask] : LV_Terny_Tree_DeadTree01Leaf01_M_LHS 	*[Albedo] : LV_Terny_Tree_DeadTree01Leaf01_D_EVA 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_Terny_Tree_DeadTree01_Leaf01_WS.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : LV_Terny_Tree_DeadTree01Leaf01_D_EVA 	*[Mask] : LV_Terny_Tree_DeadTree01Leaf01_M_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_WyvernsValley_Tree_JuniperBark02_MP_IJH.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_WyvernsValley_Tree_JuniperBark_N_NWCNIK 	*[Albedo] : LV_WyvernsValley_Tree_JuniperBark_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_WyvernsValley_Tree_JuniperBark02_MP_IJH1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_WyvernsValley_Tree_JuniperBark_N_NWCNIK 	*[Albedo] : LV_WyvernsValley_Tree_JuniperBark_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_WyvernsValley_Tree_JuniperBark02_MP_WS.uasset, *[weather Tex] : weather_m 	*[Normal] : LV_WyvernsValley_Tree_JuniperBark_N_NWCNIK 	*[Albedo] : LV_WyvernsValley_Tree_JuniperBark_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/LV_WyvernsValley_Tree_JuniperBark02_MP_WS1.uasset, *[weather Tex] : weather_m 	*[Normal] : LV_WyvernsValley_Tree_JuniperBark_N_NWCNIK 	*[Albedo] : LV_WyvernsValley_Tree_JuniperBark_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_AncientTower_Dungeon_DeadTree03_LHS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_AncientTower_Dungeon_DeadTree03_LHS_no 	*[Albedo] : T_AncientTower_Dungeon_DeadTree03_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_AncientTower_Dungeon_DeadTree03_LHS_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_AncientTower_Dungeon_DeadTree03_LHS_no 	*[Albedo] : T_AncientTower_Dungeon_DeadTree03_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_AncientTower_Dungeon_DeadTree03_LHS_WS.uasset, *[weather Tex] : weather_m 	*[Normal] : T_AncientTower_Dungeon_DeadTree03_LHS_no 	*[Albedo] : T_AncientTower_Dungeon_DeadTree03_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_AncientTower_Dungeon_DeadTree03_SM_KSV_dn.uasset, *[Mask] : T_AncientTower_Dungeon_DeadTree03_SM_KSV_me 	*[Normal] : T_AncientTower_Dungeon_DeadTree03_SM_KSV_no 	*[Albedo] : T_AncientTower_Dungeon_DeadTree03_SM_KSV_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_AncientTower_Object_BigHanger03_LHS_dn.uasset, *[Mask] : T_AncientTower_Object_BigHanger03_LHS_me 	*[Normal] : T_AncientTower_Object_BigHanger03_LHS_no 	*[Albedo] : T_AncientTower_Object_BigHanger03_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_Aset_L_rbewF_LOD5_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Aset_L_rbewF_LOD5_no 	*[Albedo] : T_Aset_L_rbewF_LOD5_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_Aset_M_rbixP_LOD5_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Aset_M_rbixP_LOD5_no 	*[Albedo] : T_Aset_M_rbixP_LOD5_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_Aset_wood_tree_L_L_LOD5_Shadow.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : Black_D 	*[Mask] : T_Aset_wood_tree_L_L_LOD5_Shadow 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_Aset_wood_tree_L_qlEtl_2K_Albedo_Bright.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Aset_wood_tree_L_qlEtl_2K_Albedo_no 	*[Albedo] : T_Aset_wood_tree_L_qlEtl_2K_Albedo_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_Aset_wood_tree_L_qlEtl_2K_Albedo_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Aset_wood_tree_L_qlEtl_2K_Albedo_no 	*[Albedo] : T_Aset_wood_tree_L_qlEtl_2K_Albedo_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BlackForest_Tree_Deadwood_Bark.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BlackForest_Tree_Deadwood_Bark_PM_KWY_no 	*[Albedo] : T_BlackForest_Tree_Deadwood_Bark_PM_KWY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BlackForest_Tree_Deadwood_Bark_Bottom.uasset, *[Mask] : T_BlackForest_Tree_Deadwood_Bark_PM_KWY_me 	*[Normal] : T_BlackForest_Tree_Deadwood_Bark_Bottom_N 	*[Albedo] : T_BlackForest_Tree_Deadwood_Bark_Bottom_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BlackForest_Tree_Deadwood_Bark_Bottom1.uasset, *[Mask] : T_BlackForest_Tree_Deadwood_Bark_PM_KWY_me 	*[Normal] : T_BlackForest_Tree_Deadwood_Bark_Bottom_N 	*[Albedo] : T_BlackForest_Tree_Deadwood_Bark_Bottom_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BlackForest_Tree_Deadwood_Bark_VertexLit_TA.uasset, *[Albedo] : T_BlackForest_Tree_Deadwood_Bark_PM_KWY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Camp_TreeEntrance01_LHS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Camp_TreeEntrance01_LHS_no 	*[Albedo] : T_BranForest_Camp_TreeEntrance01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Tree_NeedlefirTrunk01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Tree_NeedlefirTrunk01_N_LHS 	*[Albedo] : T_BranForest_Tree_NeedlefirTrunk01_D_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Tree_NeedlefirTrunk01_LHS02.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Tree_NeedlefirTrunk01_N_LHS 	*[Albedo] : T_BranForest_Tree_NeedlefirTrunk01_D_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Tree_NeedlefirTrunk01_LHS1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Tree_NeedlefirTrunk01_N_LHS 	*[Albedo] : T_BranForest_Tree_NeedlefirTrunk01_D_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Tree_NeedlefirTrunk01_MP_SMK.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Tree_NeedlefirTrunk01_N_NWCNIK 	*[Albedo] : T_BranForest_Tree_NeedlefirTrunk01_D_NWCNIK 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Tree_NeedlefirTrunk01_Trans.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Tree_NeedlefirTrunk01_N_LHS 	*[Albedo] : T_BranForest_Tree_NeedlefirTrunk01_D_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Troll_Tree_LHS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Troll_Tree_LHS_no 	*[Albedo] : T_BranForest_Troll_Tree_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Troll_Tree_LHS_dn2.uasset, *[Mask] : T_BranForest_Troll_Tree_LHS_me 	*[Normal] : T_BranForest_Troll_Tree_LHS_no 	*[Albedo] : T_BranForest_Troll_Tree_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Troll_Tree_LHS_dn3.uasset, *[Mask] : T_BranForest_Troll_Tree_LHS_me 	*[Normal] : T_BranForest_Troll_Tree_LHS_no 	*[Albedo] : T_BranForest_Troll_Tree_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Tree/Materials/M_BranForest_Troll_Tree_LHS_dn_VertexLit_TA.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_BranForest_Troll_Tree_LHS_no 	*[Albedo] : T_BranForest_Troll_Tree_LHS_dn 	
